symbol,signal_time,entry_time,exit_time,entry_price,sweep_low,exit_price,exit_reason,initial_quantity,initial_notional,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours,holding_window
BTC,2020-01-19 08:00:00,2020-01-19 12:00:00,2020-01-19 20:00:00,8685.50058,8524.2,8519.9379,STOP,5.9032034655957935,51272.277124290275,952.1901428586067,161.30057999999917,95219.01428586067,20.50891084971611,40.62688162489249,47.112335076680715,-977.350186349322,-1065.0894030508953,-0.011185679782961724,-1.1185679782961724,3,12,6
BTC,2020-01-19 20:00:00,2020-01-20 00:00:00,2020-01-20 20:00:00,8706.070859999998,8466.0,8638.028825000001,TIME,3.9219222559043843,34144.533067314616,941.5392488280977,240.070859999998,94153.92488280976,13.657813226925848,27.20888422529029,7.0669549285754485,-266.85557140351233,-301.1314105573781,-0.0031982884508764374,-0.31982884508764375,6,24,6
BTC,2020-01-23 16:00:00,2020-01-23 20:00:00,2020-01-24 00:00:00,8374.084949999999,8306.39,8302.236805,STOP,11.203047010563978,93815.26736530628,758.3897072277684,67.69494999999915,93852.7934722524,37.52610694612252,74.73024663382232,51.5213489498958,-804.9181460567961,-931.1697416405142,-0.009921598571445983,-1.2278248673024967,2,8,6
BTC,2020-01-24 00:00:00,2020-01-24 04:00:00,2020-01-24 08:00:00,8324.750295,8275.5,8271.36225,STOP,11.157628355342137,92884.46994263482,549.5164880009631,49.250294999999824,92921.62373061187,37.15378797705393,74.06930236821654,39.19141927462049,-595.6839647282785,-708.9446863711155,-0.007629490939874337,-1.2901245037253057,2,8,6
BTC,2020-01-24 08:00:00,2020-01-24 12:00:00,2020-01-25 08:00:00,8417.62671,8238.0,8312.281780000001,TIME,5.133572787935632,43212.49941745614,922.1267904424077,179.62671000000046,92212.67904424077,17.28499976698246,34.35368118756692,16.44052837809597,-540.7958659949804,-591.5900755606434,-0.006415496021721883,-0.6415496021721881,6,24,6
BTC,2020-02-02 04:00:00,2020-02-02 08:00:00,2020-02-03 04:00:00,9375.215265,9120.0,9363.47592,TIME,3.5899533269955413,33656.585231886136,916.2108896868014,255.21526500000073,91621.08896868014,13.462634092754454,26.90841070525311,42.548306674930004,-42.14370063949832,-111.60041801968144,-0.0012180647411627148,-0.12180647411627149,6,24,6
BTC,2020-02-04 08:00:00,2020-02-04 12:00:00,2020-02-04 12:00:00,9187.401404999999,9108.0,9103.446,STOP,9.956340793069344,91472.8993909041,790.5474476285073,79.4014049999987,91509.48855066046,36.589159756361646,72.84396406328322,0.0,-835.8886236001459,-908.7325876634292,-0.009930473900095582,-1.1494978453089122,1,4,6
BTC,2020-02-04 12:00:00,2020-02-04 16:00:00,2020-02-05 12:00:00,9211.62351,9093.01,9480.33746,TIME,7.638316745115934,70361.29810613662,906.0075596299704,118.61350999999922,90600.75596299703,28.14451924245465,57.110047390481796,14.109048030890193,2052.522263931255,1981.303168509883,0.02186850592415678,2.1868505924156776,6,24,6
ETH,2020-02-16 12:00:00,2020-02-16 16:00:00,2020-02-16 16:00:00,258.96941999999996,256.06,255.93197,STOP,318.2148302118923,82407.91001537221,925.8205913150694,2.9094199999999546,92582.05913150692,32.96316400614889,65.53970335788694,0.0,-966.5616360270964,-1032.1013393849832,-0.011147962672972623,-1.114796267297262,1,4,6
BTC,2020-02-17 12:00:00,2020-02-17 16:00:00,2020-02-18 12:00:00,9640.087635,9452.67,9825.76466,TIME,4.884810215011092,47089.99855305012,915.4995779212194,187.4176349999998,91549.95779212193,18.83599942122005,38.03479765380524,19.458364952620794,906.9970284128742,849.5038658064482,0.009279128972788557,0.9279128972788557,6,24,6
BTC,2020-02-19 20:00:00,2020-02-20 00:00:00,2020-02-20 20:00:00,9599.447325,9350.0,9591.621790000001,TIME,3.704167268898501,35557.958580780265,923.9946165792837,249.44732499999918,92399.46165792838,14.223183432312107,28.434772028380767,7.105041025986862,-28.98709060861269,-64.52690366298032,-0.0006983471819550753,-0.06983471819550754,6,24,6
