symbol,signal_time,entry_time,raw_entry_open,sweep_low,ref_low,btc_sigma,vol_percentile,vol_scalar,vol_history_count,atr14
SOL,2021-03-06 12:00:00,2021-03-06 16:00:00,12.2724,11.9,12.0025,0.02241342974935725,0.8716216216216216,0.5,4588,0.5166571428571428
ETH,2021-03-12 12:00:00,2021-03-12 16:00:00,1775.56,1719.72,1725.0,0.019792921587901063,0.8386678200692042,0.5,4624,50.90928571428575
SOL,2021-03-15 04:00:00,2021-03-15 08:00:00,13.9304,13.7233,13.8439,0.020058671222512987,0.8405172413793104,0.5,4640,0.54115
BTC,2021-03-15 08:00:00,2021-03-15 12:00:00,56150.8,54600.0,54962.84,0.0201692395259098,0.8427063132945486,0.5,4641,1776.0049999999999
SOL,2021-03-15 08:00:00,2021-03-15 12:00:00,14.2465,13.6179,13.7233,0.0201692395259098,0.8427063132945486,0.5,4641,0.5394214285714286
ETH,2021-03-16 00:00:00,2021-03-16 04:00:00,1748.59,1711.68,1723.22,0.02028548253334119,0.8430570505920344,0.5,4645,56.7892857142857
SOL,2021-03-16 04:00:00,2021-03-16 08:00:00,13.5555,13.1389,13.4717,0.02020374542788477,0.8428755919070168,0.5,4646,0.5250928571428571
SOL,2021-03-17 08:00:00,2021-03-17 12:00:00,13.2976,13.0326,13.1389,0.02023222111863375,0.8428970556630131,0.5,4653,0.48082142857142846
SOL,2021-03-21 04:00:00,2021-03-21 08:00:00,13.9458,13.8012,13.8554,0.020631881063561373,0.8449529512403764,0.5,4676,0.3154142857142859
SOL,2021-03-21 12:00:00,2021-03-21 16:00:00,13.9242,13.638,13.6755,0.020579232714485172,0.8441641727233861,0.5,4678,0.3285142857142858
SOL,2021-03-26 00:00:00,2021-03-26 04:00:00,12.689,12.3043,12.47,0.017782054486039128,0.7893730074388948,0.5,4705,0.553807142857143
BTC,2021-04-04 00:00:00,2021-04-04 04:00:00,57492.42,56388.0,56880.0,0.014806291419497295,0.6789241437276738,0.5,4759,930.2635714285716
ETH,2021-04-07 08:00:00,2021-04-07 12:00:00,1977.88,1957.59,1975.24,0.014552214696705635,0.6541117388575016,1.0,4779,54.09499999999996
BTC,2021-04-07 12:00:00,2021-04-07 16:00:00,56451.46,55612.0,55700.0,0.014531978427955974,0.649581589958159,1.0,4780,1073.912857142858
ETH,2021-04-07 12:00:00,2021-04-07 16:00:00,1976.91,1930.01,1957.59,0.014531978427955974,0.649581589958159,1.0,4780,57.40642857142854
BTC,2021-04-07 16:00:00,2021-04-07 20:00:00,56153.84,55473.0,55612.0,0.014534641020667326,0.6509098514955031,1.0,4781,1101.622142857144
SOL,2021-04-11 04:00:00,2021-04-11 08:00:00,26.3351,25.5131,25.6431,0.013999323045994029,0.5789254477301125,1.0,4802,1.0573
SOL,2021-04-14 08:00:00,2021-04-14 12:00:00,26.0,25.4909,25.5131,0.012970314697247328,0.49678489939846504,1.0,4821,1.1869214285714278
SOL,2021-04-14 12:00:00,2021-04-14 16:00:00,25.7587,24.7,25.4909,0.013090579268587752,0.5006221484861053,1.0,4822,1.2130428571428564
BTC,2021-04-17 16:00:00,2021-04-17 20:00:00,60705.02,59580.91,60000.0,0.011877213467772584,0.41189836810576325,1.0,4841,1157.2649999999994
BTC,2021-05-04 16:00:00,2021-05-04 20:00:00,54539.73,53201.01,53526.0,0.017230183942255582,0.7857576370625127,0.5,4943,1370.6985714285713
SOL,2021-05-04 16:00:00,2021-05-04 20:00:00,44.551,42.26,42.324,0.017230183942255582,0.7857576370625127,0.5,4943,2.0781428571428577
BTC,2021-05-10 16:00:00,2021-05-10 20:00:00,55733.76,55516.85,55570.35,0.018172730064721247,0.808395260092388,0.5,4979,1457.5185714285722
BTC,2021-05-10 20:00:00,2021-05-11 00:00:00,55816.14,53400.0,55516.85,0.01817108861145457,0.8082329317269076,0.5,4980,1522.104285714286
SOL,2021-05-10 20:00:00,2021-05-11 00:00:00,42.868,39.0,42.0,0.01817108861145457,0.8082329317269076,0.5,4980,1.984071428571428
ETH,2021-07-08 08:00:00,2021-07-08 12:00:00,2168.59,2124.21,2157.32,0.01949517792082217,0.7820296379666104,0.5,5331,69.66999999999992
BTC,2021-08-03 04:00:00,2021-08-03 08:00:00,38593.43,37955.52,38512.0,0.01544484348848937,0.6456434560699964,1.0,5486,1002.9871428571429
BTC,2021-08-03 12:00:00,2021-08-03 16:00:00,38169.45,37703.75,37955.52,0.015458994196494099,0.6465014577259475,1.0,5488,942.4864285714284
BTC,2021-08-03 16:00:00,2021-08-03 20:00:00,38008.8,37642.03,37703.75,0.015462378371598785,0.6465658589907087,1.0,5489,962.8585714285712
BTC,2021-08-05 12:00:00,2021-08-05 16:00:00,38750.0,37332.7,37508.56,0.015270677664611895,0.6338181818181818,1.0,5500,870.611428571429
BTC,2021-08-17 00:00:00,2021-08-17 04:00:00,46417.0,45239.45,45500.0,0.016235078900623933,0.6764230562039864,0.5,5569,941.4671428571429
ETH,2021-08-17 16:00:00,2021-08-17 20:00:00,3116.92,3102.08,3111.13,0.01634477129800409,0.6854476942400861,0.5,5573,89.23071428571431
BTC,2021-08-18 00:00:00,2021-08-18 04:00:00,45055.78,44203.28,44376.0,0.016396717361119955,0.6914798206278027,0.5,5575,1047.5507142857148
ETH,2021-08-18 00:00:00,2021-08-18 04:00:00,3049.87,2950.0,2991.89,0.016396717361119955,0.6914798206278027,0.5,5575,93.88214285714291
BTC,2021-08-19 04:00:00,2021-08-19 08:00:00,44660.01,43927.7,44044.65,0.016227346994629615,0.6743102830526693,0.5,5582,1054.1514285714281
BTC,2021-08-24 16:00:00,2021-08-24 20:00:00,48243.2,47749.1,48050.0,0.016360930647636385,0.684772929652716,0.5,5615,873.0457142857148
SOL,2021-08-24 16:00:00,2021-08-24 20:00:00,71.607,68.5,71.244,0.016360930647636385,0.684772929652716,0.5,5615,3.5452142857142865
