datetime,scale,sigma_annualized,prior_return_count
2020-01-27 04:00:00,1.0,0.0,156
2020-01-27 08:00:00,1.0,0.0,157
2020-01-27 12:00:00,1.0,0.0,158
2020-01-27 16:00:00,1.0,0.0,159
2020-01-27 20:00:00,1.0,0.0,160
2020-01-28 00:00:00,1.0,0.0,161
2020-01-28 04:00:00,1.0,0.0,162
2020-01-28 08:00:00,1.0,0.0,163
2020-01-28 12:00:00,1.0,0.0,164
2020-01-28 16:00:00,1.0,0.0,165
2020-01-28 20:00:00,1.0,0.0,166
2020-01-29 00:00:00,1.0,0.0,167
2020-01-29 04:00:00,1.0,0.0,168
2020-01-29 08:00:00,1.0,0.0,169
2020-01-29 12:00:00,1.0,0.0,170
2020-01-29 16:00:00,1.0,0.0,171
2020-01-29 20:00:00,1.0,0.0,172
2020-01-30 00:00:00,1.0,0.0,173
2020-01-30 04:00:00,1.0,0.0,174
2020-01-30 08:00:00,1.0,0.0,175
2020-01-30 12:00:00,1.0,0.0,176
2020-01-30 16:00:00,1.0,0.0,177
2020-01-30 20:00:00,1.0,0.0,178
2020-01-31 00:00:00,1.0,0.0,179
2020-01-31 04:00:00,1.0,0.0,180
2020-01-31 08:00:00,1.0,0.0,181
2020-01-31 12:00:00,1.0,0.0,182
2020-01-31 16:00:00,1.0,0.0,183
2020-01-31 20:00:00,1.0,0.0,184
2020-02-01 00:00:00,1.0,0.0,185
2020-02-01 04:00:00,1.0,0.0,186
2020-02-01 08:00:00,1.0,0.0,187
2020-02-01 12:00:00,1.0,0.0,188
2020-02-01 16:00:00,1.0,0.0,189
2020-02-01 20:00:00,1.0,0.0,190
2020-02-02 00:00:00,1.0,0.0,191
2020-02-02 04:00:00,1.0,0.0,192
2020-02-02 08:00:00,1.0,0.0,193
2020-02-02 12:00:00,1.0,0.0,194
2020-02-02 16:00:00,1.0,0.0,195
2020-02-02 20:00:00,1.0,0.0,196
2020-02-03 00:00:00,1.0,0.0,197
2020-02-03 04:00:00,1.0,0.0,198
2020-02-03 08:00:00,1.0,0.0,199
2020-02-03 12:00:00,1.0,0.0,200
2020-02-03 16:00:00,1.0,0.0,201
2020-02-03 20:00:00,1.0,0.0,202
2020-02-04 00:00:00,1.0,0.0,203
2020-02-04 04:00:00,1.0,0.0,204
2020-02-04 08:00:00,1.0,0.0,205
2020-02-04 12:00:00,1.0,0.0,206
2020-02-04 16:00:00,1.0,0.0,207
2020-02-04 20:00:00,1.0,0.0,208
2020-02-05 00:00:00,1.0,0.0,209
2020-02-05 04:00:00,1.0,0.0,210
2020-02-05 08:00:00,1.0,0.0,211
2020-02-05 12:00:00,1.0,0.0,212
2020-02-05 16:00:00,1.0,0.0,213
2020-02-05 20:00:00,1.0,0.0,214
2020-02-06 00:00:00,1.0,0.0,215
2020-02-06 04:00:00,1.0,0.0,216
2020-02-06 08:00:00,1.0,0.0,217
2020-02-06 12:00:00,1.0,0.0,218
2020-02-06 16:00:00,1.0,0.0,219
2020-02-06 20:00:00,1.0,0.0,220
2020-02-07 00:00:00,1.0,0.0,221
2020-02-07 04:00:00,1.0,0.0,222
2020-02-07 08:00:00,1.0,0.0,223
2020-02-07 12:00:00,1.0,0.0,224
2020-02-07 16:00:00,1.0,0.0,225
2020-02-07 20:00:00,1.0,0.0,226
2020-02-08 00:00:00,1.0,0.0,227
2020-02-08 04:00:00,1.0,0.0,228
2020-02-08 08:00:00,1.0,0.0,229
2020-02-08 12:00:00,1.0,0.0,230
2020-02-08 16:00:00,1.0,0.0,231
2020-02-08 20:00:00,1.0,0.0,232
2020-02-09 00:00:00,1.0,0.0,233
2020-02-09 04:00:00,1.0,0.0,234
2020-02-09 08:00:00,1.0,0.0,235
2020-02-09 12:00:00,1.0,0.0,236
2020-02-09 16:00:00,1.0,0.0,237
2020-02-09 20:00:00,1.0,0.0,238
2020-02-10 00:00:00,1.0,0.0,239
2020-02-10 04:00:00,1.0,0.0,240
2020-02-10 08:00:00,1.0,0.0,241
2020-02-10 12:00:00,1.0,0.0,242
2020-02-10 16:00:00,1.0,0.0,243
2020-02-10 20:00:00,1.0,0.0,244
2020-02-11 00:00:00,1.0,0.0,245
2020-02-11 04:00:00,1.0,0.0,246
2020-02-11 08:00:00,1.0,0.0,247
2020-02-11 12:00:00,1.0,0.0,248
2020-02-11 16:00:00,1.0,0.0,249
2020-02-11 20:00:00,1.0,0.0,250
2020-02-12 00:00:00,1.0,0.0,251
2020-02-12 04:00:00,1.0,0.0,252
2020-02-12 08:00:00,1.0,0.0,253
2020-02-12 12:00:00,1.0,0.0,254
2020-02-12 16:00:00,1.0,0.0,255
2020-02-12 20:00:00,1.0,0.0,256
2020-02-13 00:00:00,1.0,0.0,257
2020-02-13 04:00:00,1.0,0.0,258
2020-02-13 08:00:00,1.0,0.0,259
2020-02-13 12:00:00,1.0,0.0,260
2020-02-13 16:00:00,1.0,0.0,261
2020-02-13 20:00:00,1.0,0.0,262
2020-02-14 00:00:00,1.0,0.0,263
2020-02-14 04:00:00,1.0,0.0,264
2020-02-14 08:00:00,1.0,0.0,265
2020-02-14 12:00:00,1.0,0.0,266
2020-02-14 16:00:00,1.0,0.0,267
2020-02-14 20:00:00,1.0,0.0,268
2020-02-15 00:00:00,1.0,0.0,269
2020-02-15 04:00:00,1.0,0.0,270
2020-02-15 08:00:00,1.0,0.0,271
2020-02-15 12:00:00,1.0,0.0,272
2020-02-15 16:00:00,1.0,0.0,273
2020-02-15 20:00:00,1.0,0.0,274
2020-02-16 00:00:00,1.0,0.0,275
2020-02-16 04:00:00,1.0,0.0,276
2020-02-16 08:00:00,1.0,0.0,277
2020-02-16 12:00:00,1.0,0.0,278
2020-02-16 16:00:00,1.0,0.0,279
2020-02-16 20:00:00,1.0,0.0,280
2020-02-17 00:00:00,1.0,0.0,281
2020-02-17 04:00:00,1.0,0.0,282
2020-02-17 08:00:00,1.0,0.0,283
2020-02-17 12:00:00,1.0,0.0,284
2020-02-17 16:00:00,1.0,0.0,285
2020-02-17 20:00:00,1.0,0.0,286
2020-02-18 00:00:00,1.0,0.0,287
2020-02-18 04:00:00,1.0,0.0,288
2020-02-18 08:00:00,1.0,0.0,289
2020-02-18 12:00:00,1.0,0.0,290
2020-02-18 16:00:00,1.0,0.0,291
2020-02-18 20:00:00,1.0,0.0,292
2020-02-19 00:00:00,1.0,0.0,293
2020-02-19 04:00:00,1.0,0.0,294
2020-02-19 08:00:00,1.0,0.0,295
2020-02-19 12:00:00,1.0,0.0,296
2020-02-19 16:00:00,1.0,0.0,297
2020-02-19 20:00:00,1.0,0.0,298
2020-02-20 00:00:00,1.0,0.0,299
2020-02-20 04:00:00,1.0,0.0,300
2020-02-20 08:00:00,1.0,0.0,301
2020-02-20 12:00:00,1.0,0.0,302
2020-02-20 16:00:00,1.0,0.0,303
2020-02-20 20:00:00,1.0,0.0,304
2020-02-21 00:00:00,1.0,0.0,305
2020-02-21 04:00:00,1.0,0.0,306
2020-02-21 08:00:00,1.0,0.0,307
2020-02-21 12:00:00,1.0,0.0,308
2020-02-21 16:00:00,1.0,0.0,309
2020-02-21 20:00:00,1.0,0.0,310
2020-02-22 00:00:00,1.0,0.0,311
2020-02-22 04:00:00,1.0,0.0,312
2020-02-22 08:00:00,1.0,0.0,313
2020-02-22 12:00:00,1.0,0.0,314
2020-02-22 16:00:00,1.0,0.0,315
2020-02-22 20:00:00,1.0,0.0,316
2020-02-23 00:00:00,1.0,0.0,317
2020-02-23 04:00:00,1.0,0.0,318
2020-02-23 08:00:00,1.0,0.0,319
2020-02-23 12:00:00,1.0,0.0,320
2020-02-23 16:00:00,1.0,0.0,321
2020-02-23 20:00:00,1.0,0.0,322
2020-02-24 00:00:00,1.0,0.0,323
2020-02-24 04:00:00,1.0,0.0,324
2020-02-24 08:00:00,1.0,0.0,325
2020-02-24 12:00:00,1.0,0.0,326
2020-02-24 16:00:00,1.0,0.0,327
2020-02-24 20:00:00,1.0,0.0,328
2020-02-25 00:00:00,1.0,0.0,329
2020-02-25 04:00:00,1.0,0.0,330
2020-02-25 08:00:00,1.0,0.0,331
2020-02-25 12:00:00,1.0,0.0,332
2020-02-25 16:00:00,1.0,0.0,333
2020-02-25 20:00:00,1.0,0.0,334
2020-02-26 00:00:00,1.0,0.0,335
2020-02-26 04:00:00,1.0,0.0,336
2020-02-26 08:00:00,1.0,0.0,337
2020-02-26 12:00:00,1.0,0.0,338
2020-02-26 16:00:00,1.0,0.0,339
2020-02-26 20:00:00,1.0,0.0,340
2020-02-27 00:00:00,1.0,0.0,341
2020-02-27 04:00:00,1.0,0.0,342
2020-02-27 08:00:00,1.0,0.0,343
2020-02-27 12:00:00,1.0,0.0,344
2020-02-27 16:00:00,1.0,0.0,345
2020-02-27 20:00:00,1.0,0.0,346
2020-02-28 00:00:00,1.0,0.0,347
2020-02-28 04:00:00,1.0,0.0,348
2020-02-28 08:00:00,1.0,0.0,349
2020-02-28 12:00:00,1.0,0.0,350
2020-02-28 16:00:00,1.0,0.0,351
2020-02-28 20:00:00,1.0,0.0,352
2020-02-29 00:00:00,1.0,0.0,353
2020-02-29 04:00:00,1.0,0.0,354
2020-02-29 08:00:00,1.0,0.0,355
2020-02-29 12:00:00,1.0,0.0,356
2020-02-29 16:00:00,1.0,0.0,357
2020-02-29 20:00:00,1.0,0.0,358
2020-03-01 00:00:00,1.0,0.0,359
2020-03-01 04:00:00,1.0,0.0,360
2020-03-01 08:00:00,1.0,0.0,361
2020-03-01 12:00:00,1.0,0.0,362
2020-03-01 16:00:00,1.0,0.0,363
2020-03-01 20:00:00,1.0,0.0,364
2020-03-02 00:00:00,1.0,0.0,365
2020-03-02 04:00:00,1.0,0.0,366
2020-03-02 08:00:00,1.0,0.0,367
2020-03-02 12:00:00,1.0,0.0,368
2020-03-02 16:00:00,1.0,0.0,369
2020-03-02 20:00:00,1.0,0.0,370
2020-03-03 00:00:00,1.0,0.0,371
2020-03-03 04:00:00,1.0,0.0,372
2020-03-03 08:00:00,1.0,0.0,373
2020-03-03 12:00:00,1.0,0.0,374
2020-03-03 16:00:00,1.0,0.0,375
2020-03-03 20:00:00,1.0,0.0,376
2020-03-04 00:00:00,1.0,0.0,377
2020-03-04 04:00:00,1.0,0.0,378
2020-03-04 08:00:00,1.0,0.0,379
2020-03-04 12:00:00,1.0,0.0,380
2020-03-04 16:00:00,1.0,0.0,381
2020-03-04 20:00:00,1.0,0.0,382
2020-03-05 00:00:00,1.0,0.0,383
2020-03-05 04:00:00,1.0,0.0,384
2020-03-05 08:00:00,1.0,0.0,385
2020-03-05 12:00:00,1.0,0.0,386
2020-03-05 16:00:00,1.0,0.0,387
2020-03-05 20:00:00,1.0,0.0,388
2020-03-06 00:00:00,1.0,0.0,389
2020-03-06 04:00:00,1.0,0.0,390
2020-03-06 08:00:00,1.0,0.0,391
2020-03-06 12:00:00,1.0,0.0,392
2020-03-06 16:00:00,1.0,0.0,393
2020-03-06 20:00:00,1.0,0.0,394
2020-03-07 00:00:00,1.0,0.0,395
2020-03-07 04:00:00,1.0,0.0,396
2020-03-07 08:00:00,1.0,0.0,397
2020-03-07 12:00:00,1.0,0.0,398
2020-03-07 16:00:00,1.0,0.0,399
2020-03-07 20:00:00,1.0,0.0,400
2020-03-08 00:00:00,1.0,0.0,401
2020-03-08 04:00:00,1.0,0.0,402
2020-03-08 08:00:00,1.0,0.0,403
2020-03-08 12:00:00,1.0,0.0,404
2020-03-08 16:00:00,1.0,0.0,405
2020-03-08 20:00:00,1.0,0.0,406
2020-03-09 00:00:00,1.0,0.0,407
2020-03-09 04:00:00,1.0,0.0,408
2020-03-09 08:00:00,1.0,0.0,409
2020-03-09 12:00:00,1.0,0.0,410
2020-03-09 16:00:00,1.0,0.0,411
2020-03-09 20:00:00,1.0,0.0,412
2020-03-10 00:00:00,1.0,0.0,413
2020-03-10 04:00:00,1.0,0.0,414
2020-03-10 08:00:00,1.0,0.0,415
2020-03-10 12:00:00,1.0,0.0,416
2020-03-10 16:00:00,1.0,0.0,417
2020-03-10 20:00:00,1.0,0.0,418
2020-03-11 00:00:00,1.0,0.0,419
2020-03-11 04:00:00,1.0,0.0,420
2020-03-11 08:00:00,1.0,0.0,421
2020-03-11 12:00:00,1.0,0.0,422
2020-03-11 16:00:00,1.0,0.0,423
2020-03-11 20:00:00,1.0,0.0,424
2020-03-12 00:00:00,1.0,0.0,425
2020-03-12 04:00:00,1.0,0.0,426
2020-03-12 08:00:00,1.0,0.0,427
2020-03-12 12:00:00,1.0,0.0,428
2020-03-12 16:00:00,1.0,0.0,429
2020-03-12 20:00:00,1.0,0.0,430
2020-03-13 00:00:00,1.0,0.0,431
2020-03-13 04:00:00,1.0,0.0,432
2020-03-13 08:00:00,1.0,0.0,433
2020-03-13 12:00:00,1.0,0.0,434
2020-03-13 16:00:00,1.0,0.0,435
2020-03-13 20:00:00,1.0,0.0,436
2020-03-14 00:00:00,1.0,0.0,437
2020-03-14 04:00:00,1.0,0.0,438
2020-03-14 08:00:00,1.0,0.0,439
2020-03-14 12:00:00,1.0,0.0,440
2020-03-14 16:00:00,1.0,0.0,441
2020-03-14 20:00:00,1.0,0.0,442
2020-03-15 00:00:00,1.0,0.0,443
2020-03-15 04:00:00,1.0,0.0,444
2020-03-15 08:00:00,1.0,0.0,445
2020-03-15 12:00:00,1.0,0.0,446
2020-03-15 16:00:00,1.0,0.0,447
2020-03-15 20:00:00,1.0,0.0,448
2020-03-16 00:00:00,1.0,0.0,449
2020-03-16 04:00:00,1.0,0.0,450
2020-03-16 08:00:00,1.0,0.0,451
2020-03-16 12:00:00,1.0,0.0,452
2020-03-16 16:00:00,1.0,0.0,453
2020-03-16 20:00:00,1.0,0.0,454
2020-03-17 00:00:00,1.0,0.0,455
2020-03-17 04:00:00,1.0,0.0,456
2020-03-17 08:00:00,1.0,0.0,457
2020-03-17 12:00:00,1.0,0.0,458
2020-03-17 16:00:00,1.0,0.0,459
2020-03-17 20:00:00,1.0,0.0,460
2020-03-18 00:00:00,1.0,0.0,461
2020-03-18 04:00:00,1.0,0.0,462
2020-03-18 08:00:00,1.0,0.0,463
2020-03-18 12:00:00,1.0,0.0,464
2020-03-18 16:00:00,1.0,0.0,465
2020-03-18 20:00:00,1.0,0.0,466
2020-03-19 00:00:00,1.0,0.0,467
2020-03-19 04:00:00,1.0,0.0,468
2020-03-19 08:00:00,1.0,0.0,469
2020-03-19 12:00:00,1.0,0.0,470
2020-03-19 16:00:00,1.0,0.0,471
2020-03-19 20:00:00,1.0,0.0,472
2020-03-20 00:00:00,1.0,0.0,473
2020-03-20 04:00:00,1.0,0.0,474
2020-03-20 08:00:00,1.0,0.0,475
2020-03-20 12:00:00,1.0,0.0,476
2020-03-20 16:00:00,1.0,0.0,477
2020-03-20 20:00:00,1.0,0.0,478
2020-03-21 00:00:00,1.0,0.0,479
2020-03-21 04:00:00,1.0,0.0,480
2020-03-21 08:00:00,1.0,0.0,481
2020-03-21 12:00:00,1.0,0.0,482
2020-03-21 16:00:00,1.0,0.0,483
2020-03-21 20:00:00,1.0,0.0,484
2020-03-22 00:00:00,1.0,0.0,485
2020-03-22 04:00:00,1.0,0.0,486
2020-03-22 08:00:00,1.0,0.0,487
2020-03-22 12:00:00,1.0,0.0,488
2020-03-22 16:00:00,1.0,0.0,489
2020-03-22 20:00:00,1.0,0.0,490
2020-03-23 00:00:00,1.0,0.0,491
2020-03-23 04:00:00,1.0,0.0,492
2020-03-23 08:00:00,1.0,0.0,493
2020-03-23 12:00:00,1.0,0.0,494
2020-03-23 16:00:00,1.0,0.0,495
2020-03-23 20:00:00,1.0,0.0,496
2020-03-24 00:00:00,1.0,0.0,497
2020-03-24 04:00:00,1.0,0.0,498
2020-03-24 08:00:00,1.0,0.0,499
2020-03-24 12:00:00,1.0,0.0,500
2020-03-24 16:00:00,1.0,0.0,501
2020-03-24 20:00:00,1.0,0.0,502
2020-03-25 00:00:00,1.0,0.0,503
2020-03-25 04:00:00,1.0,0.0,504
2020-03-25 08:00:00,1.0,0.0,505
2020-03-25 12:00:00,1.0,0.0,506
2020-03-25 16:00:00,1.0,0.0,507
2020-03-25 20:00:00,1.0,0.0,508
2020-03-26 00:00:00,1.0,0.0,509
2020-03-26 04:00:00,1.0,0.0,510
2020-03-26 08:00:00,1.0,0.0,511
2020-03-26 12:00:00,1.0,0.0,512
2020-03-26 16:00:00,1.0,0.0,513
2020-03-26 20:00:00,1.0,0.0,514
2020-03-27 00:00:00,1.0,0.0,515
2020-03-27 04:00:00,1.0,0.0,516
2020-03-27 08:00:00,1.0,0.0,517
2020-03-27 12:00:00,1.0,0.0,518
2020-03-27 16:00:00,1.0,0.0,519
2020-03-27 20:00:00,1.0,0.0,520
2020-03-28 00:00:00,1.0,0.0,521
2020-03-28 04:00:00,1.0,0.0,522
2020-03-28 08:00:00,1.0,0.0,523
2020-03-28 12:00:00,1.0,0.0,524
2020-03-28 16:00:00,1.0,0.0,525
2020-03-28 20:00:00,1.0,0.0,526
2020-03-29 00:00:00,1.0,0.0,527
2020-03-29 04:00:00,1.0,0.0,528
2020-03-29 08:00:00,1.0,0.0,529
2020-03-29 12:00:00,1.0,0.0,530
2020-03-29 16:00:00,1.0,0.0,531
2020-03-29 20:00:00,1.0,0.0,532
2020-03-30 00:00:00,1.0,0.0,533
2020-03-30 04:00:00,1.0,0.0,534
2020-03-30 08:00:00,1.0,0.0,535
2020-03-30 12:00:00,1.0,0.0,536
2020-03-30 16:00:00,1.0,0.0,537
2020-03-30 20:00:00,1.0,0.0,538
2020-03-31 00:00:00,1.0,0.0,539
2020-03-31 04:00:00,1.0,0.0,540
2020-03-31 08:00:00,1.0,0.0,541
2020-03-31 12:00:00,1.0,0.0,542
2020-03-31 16:00:00,1.0,0.0,543
2020-03-31 20:00:00,1.0,0.0,544
2020-04-01 00:00:00,1.0,0.0,545
2020-04-01 04:00:00,1.0,0.0,546
2020-04-01 08:00:00,1.0,0.0,547
2020-04-01 12:00:00,1.0,0.0,548
2020-04-01 16:00:00,1.0,0.0,549
2020-04-01 20:00:00,1.0,0.0,550
2020-04-02 00:00:00,1.0,0.0,551
2020-04-02 04:00:00,1.0,0.0,552
2020-04-02 08:00:00,1.0,0.0,553
2020-04-02 12:00:00,1.0,0.0,554
2020-04-02 16:00:00,1.0,0.0,555
2020-04-02 20:00:00,1.0,0.0,556
2020-04-03 00:00:00,1.0,0.0,557
2020-04-03 04:00:00,1.0,0.0,558
2020-04-03 08:00:00,1.0,0.0,559
2020-04-03 12:00:00,1.0,0.0,560
2020-04-03 16:00:00,1.0,0.0,561
2020-04-03 20:00:00,1.0,0.0,562
2020-04-04 00:00:00,1.0,0.0,563
2020-04-04 04:00:00,1.0,0.0,564
2020-04-04 08:00:00,1.0,0.0,565
2020-04-04 12:00:00,1.0,0.0,566
2020-04-04 16:00:00,1.0,0.0,567
2020-04-04 20:00:00,1.0,0.0,568
2020-04-05 00:00:00,1.0,0.0,569
2020-04-05 04:00:00,1.0,0.0,570
2020-04-05 08:00:00,1.0,0.0,571
2020-04-05 12:00:00,1.0,0.0,572
2020-04-05 16:00:00,1.0,0.0,573
2020-04-05 20:00:00,1.0,0.0,574
2020-04-06 00:00:00,1.0,0.0,575
2020-04-06 04:00:00,1.0,0.0,576
2020-04-06 08:00:00,1.0,0.0,577
2020-04-06 12:00:00,1.0,0.0,578
2020-04-06 16:00:00,1.0,0.0,579
2020-04-06 20:00:00,1.0,0.0,580
2020-04-07 00:00:00,1.0,0.0,581
2020-04-07 04:00:00,1.0,0.0,582
2020-04-07 08:00:00,1.0,0.0,583
2020-04-07 12:00:00,1.0,0.0,584
2020-04-07 16:00:00,1.0,0.0,585
2020-04-07 20:00:00,1.0,0.0,586
2020-04-08 00:00:00,1.0,0.0,587
2020-04-08 04:00:00,1.0,0.0,588
2020-04-08 08:00:00,1.0,0.0,589
2020-04-08 12:00:00,1.0,0.0,590
2020-04-08 16:00:00,1.0,0.0,591
2020-04-08 20:00:00,1.0,0.0,592
2020-04-09 00:00:00,1.0,0.0,593
2020-04-09 04:00:00,1.0,0.0,594
2020-04-09 08:00:00,1.0,0.0,595
2020-04-09 12:00:00,1.0,0.0,596
2020-04-09 16:00:00,1.0,0.0,597
2020-04-09 20:00:00,1.0,0.0,598
2020-04-10 00:00:00,1.0,0.0,599
2020-04-10 04:00:00,1.0,0.0,600
2020-04-10 08:00:00,1.0,0.0,601
2020-04-10 12:00:00,1.0,0.0,602
2020-04-10 16:00:00,1.0,0.0,603
2020-04-10 20:00:00,1.0,0.0,604
2020-04-11 00:00:00,1.0,0.0,605
2020-04-11 04:00:00,1.0,0.0,606
2020-04-11 08:00:00,1.0,0.0,607
2020-04-11 12:00:00,1.0,0.0,608
2020-04-11 16:00:00,1.0,0.0,609
2020-04-11 20:00:00,1.0,0.0,610
2020-04-12 00:00:00,1.0,0.0,611
2020-04-12 04:00:00,1.0,0.0,612
2020-04-12 08:00:00,1.0,0.0,613
2020-04-12 12:00:00,1.0,0.0,614
2020-04-12 16:00:00,1.0,0.0,615
2020-04-12 20:00:00,1.0,0.0,616
2020-04-13 00:00:00,1.0,0.0,617
2020-04-13 04:00:00,1.0,0.0,618
2020-04-13 08:00:00,1.0,0.0,619
2020-04-13 12:00:00,1.0,0.0,620
2020-04-13 16:00:00,1.0,0.0,621
2020-04-13 20:00:00,1.0,0.0,622
2020-04-14 00:00:00,1.0,0.0,623
2020-04-14 04:00:00,1.0,0.0,624
2020-04-14 08:00:00,1.0,0.0,625
2020-04-14 12:00:00,1.0,0.0,626
2020-04-14 16:00:00,1.0,0.0,627
2020-04-14 20:00:00,1.0,0.0,628
2020-04-15 00:00:00,1.0,0.0,629
2020-04-15 04:00:00,1.0,0.0,630
2020-04-15 08:00:00,1.0,0.0,631
2020-04-15 12:00:00,1.0,0.0,632
2020-04-15 16:00:00,1.0,0.0,633
2020-04-15 20:00:00,1.0,0.0,634
2020-04-16 00:00:00,1.0,0.0,635
2020-04-16 04:00:00,1.0,0.0,636
2020-04-16 08:00:00,1.0,0.0,637
2020-04-16 12:00:00,1.0,0.0,638
2020-04-16 16:00:00,1.0,0.0,639
2020-04-16 20:00:00,1.0,0.0,640
2020-04-17 00:00:00,1.0,0.0,641
2020-04-17 04:00:00,1.0,0.0,642
2020-04-17 08:00:00,1.0,0.0,643
2020-04-17 12:00:00,1.0,0.0,644
2020-04-17 16:00:00,1.0,0.0,645
2020-04-17 20:00:00,1.0,0.0,646
2020-04-18 00:00:00,1.0,0.0,647
2020-04-18 04:00:00,1.0,0.0,648
2020-04-18 08:00:00,1.0,0.0,649
2020-04-18 12:00:00,1.0,0.0,650
2020-04-18 16:00:00,1.0,0.0,651
2020-04-18 20:00:00,1.0,0.0,652
2020-04-19 00:00:00,1.0,0.0,653
2020-04-19 04:00:00,1.0,0.0,654
2020-04-19 08:00:00,1.0,0.0,655
2020-04-19 12:00:00,1.0,0.0,656
2020-04-19 16:00:00,1.0,0.0,657
2020-04-19 20:00:00,1.0,0.0,658
2020-04-20 00:00:00,1.0,0.0,659
2020-04-20 04:00:00,1.0,0.0,660
2020-04-20 08:00:00,1.0,0.0,661
2020-04-20 12:00:00,1.0,0.0,662
2020-04-20 16:00:00,1.0,0.0,663
2020-04-20 20:00:00,1.0,0.0,664
2020-04-21 00:00:00,1.0,0.0,665
2020-04-21 04:00:00,1.0,0.0,666
2020-04-21 08:00:00,1.0,0.0,667
2020-04-21 12:00:00,1.0,0.0,668
2020-04-21 16:00:00,1.0,0.0,669
2020-04-21 20:00:00,1.0,0.0,670
2020-04-22 00:00:00,1.0,0.0,671
2020-04-22 04:00:00,1.0,0.0,672
2020-04-22 08:00:00,1.0,0.0,673
2020-04-22 12:00:00,1.0,0.0,674
2020-04-22 16:00:00,1.0,0.0,675
2020-04-22 20:00:00,1.0,0.0,676
2020-04-23 00:00:00,1.0,0.0,677
2020-04-23 04:00:00,1.0,0.0,678
2020-04-23 08:00:00,1.0,0.0,679
2020-04-23 12:00:00,1.0,0.0,680
2020-04-23 16:00:00,1.0,0.0,681
2020-04-23 20:00:00,1.0,0.0,682
2020-04-24 00:00:00,1.0,0.0,683
2020-04-24 04:00:00,1.0,0.0,684
2020-04-24 08:00:00,1.0,0.0,685
2020-04-24 12:00:00,1.0,0.0,686
2020-04-24 16:00:00,1.0,0.0,687
2020-04-24 20:00:00,1.0,0.0,688
2020-04-25 00:00:00,1.0,0.0,689
2020-04-25 04:00:00,1.0,0.0,690
2020-04-25 08:00:00,1.0,0.0,691
2020-04-25 12:00:00,1.0,0.0,692
2020-04-25 16:00:00,1.0,0.0,693
2020-04-25 20:00:00,1.0,0.0,694
2020-04-26 00:00:00,1.0,0.0,695
2020-04-26 04:00:00,1.0,0.0,696
2020-04-26 08:00:00,1.0,0.0,697
2020-04-26 12:00:00,1.0,0.0,698
2020-04-26 16:00:00,1.0,0.0,699
2020-04-26 20:00:00,1.0,0.0,700
2020-04-27 00:00:00,1.0,0.0,701
2020-04-27 04:00:00,1.0,0.0,702
2020-04-27 08:00:00,1.0,0.0,703
2020-04-27 12:00:00,1.0,0.0,704
2020-04-27 16:00:00,1.0,0.0,705
2020-04-27 20:00:00,1.0,0.0,706
2020-04-28 00:00:00,1.0,0.0,707
2020-04-28 04:00:00,1.0,0.0,708
2020-04-28 08:00:00,1.0,0.0,709
2020-04-28 12:00:00,1.0,0.0,710
2020-04-28 16:00:00,1.0,0.0,711
2020-04-28 20:00:00,1.0,0.0,712
2020-04-29 00:00:00,1.0,0.0,713
2020-04-29 04:00:00,1.0,0.0,714
2020-04-29 08:00:00,1.0,0.0,715
2020-04-29 12:00:00,1.0,0.0,716
2020-04-29 16:00:00,1.0,0.0,717
2020-04-29 20:00:00,1.0,0.0,718
2020-04-30 00:00:00,1.0,0.0,719
2020-04-30 04:00:00,1.0,0.0,720
2020-04-30 08:00:00,1.0,0.0,721
2020-04-30 12:00:00,1.0,0.0,722
2020-04-30 16:00:00,1.0,0.0,723
2020-04-30 20:00:00,1.0,0.0,724
2020-05-01 00:00:00,1.0,0.0,725
2020-05-01 04:00:00,1.0,0.0,726
2020-05-01 08:00:00,1.0,0.0,727
2020-05-01 12:00:00,1.0,0.0,728
2020-05-01 16:00:00,1.0,0.0,729
2020-05-01 20:00:00,1.0,0.0,730
2020-05-02 00:00:00,1.0,0.0,731
2020-05-02 04:00:00,1.0,0.0,732
2020-05-02 08:00:00,1.0,0.0,733
2020-05-02 12:00:00,1.0,0.0,734
2020-05-02 16:00:00,1.0,0.0,735
2020-05-02 20:00:00,1.0,0.0,736
2020-05-03 00:00:00,1.0,0.0,737
2020-05-03 04:00:00,1.0,0.0,738
2020-05-03 08:00:00,1.0,0.0,739
2020-05-03 12:00:00,1.0,0.0,740
2020-05-03 16:00:00,1.0,0.0,741
2020-05-03 20:00:00,1.0,0.0,742
2020-05-04 00:00:00,1.0,0.0,743
2020-05-04 04:00:00,1.0,0.0,744
2020-05-04 08:00:00,1.0,0.0,745
2020-05-04 12:00:00,1.0,0.0,746
2020-05-04 16:00:00,1.0,0.0,747
2020-05-04 20:00:00,1.0,0.0,748
2020-05-05 00:00:00,1.0,0.0,749
2020-05-05 04:00:00,1.0,0.0,750
2020-05-05 08:00:00,1.0,0.0,751
2020-05-05 12:00:00,1.0,0.0,752
2020-05-05 16:00:00,1.0,0.0,753
2020-05-05 20:00:00,1.0,0.0,754
2020-05-06 00:00:00,1.0,0.0,755
2020-05-06 04:00:00,1.0,0.0,756
2020-05-06 08:00:00,1.0,0.0,757
2020-05-06 12:00:00,1.0,0.0,758
2020-05-06 16:00:00,1.0,0.0,759
2020-05-06 20:00:00,1.0,0.0,760
2020-05-07 00:00:00,1.0,0.0,761
2020-05-07 04:00:00,1.0,0.0,762
